Unnamed: 0,user_id,name,email,company,role,verified,item_id,item_name,category,description,price,supplier,stock,invoice_id,vendor_id,invoice_date,due_date,amount,status,related_item_id,from,to,subject,body,email_type,generated_reply,response_date,summary,previous_interactions,phone,address,timestamp,reply_text,action_taken
737.0,6206.0,Adam Jones,cathy18@yahoo.com,Hall-Page,Procurement Manager,False,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,21.0,INV-8159,V1805,2025-07-23,2025-08-22,30465.75,Pending,C101,cathy18@yahoo.com,support@aerosupply.com,Invoice status inquiry INV-8159,"Hello, could you confirm the status of invoice INV-8159 for Hydraulic Pump?",Invoice Query,"Dear Adam Jones, the payment status for invoice INV-8159 is Pending.",2025-07-24,Adam Jones requested status of INV-8159 for Hydraulic Pump; response sent confirming Pending.,"[{'uuid': 'fcd55fcf-4791-446c-9f1a-9e92666d8e9c', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",6571483077.0,"779, Main Street, City3",,,
738.0,3223.0,Maria Pena,ecastro@wood.biz,Edwards-Moore,Procurement Manager,True,C102,Avionics Display,Electronics,Cockpit avionics display screen,5600.5,SkyAvionics,44.0,INV-5516,V7541,2025-08-20,2025-09-19,246422.0,Pending,C102,ecastro@wood.biz,support@aerosupply.com,Invoice status inquiry INV-5516,"Hello, could you confirm the status of invoice INV-5516 for Avionics Display?",Invoice Query,"Dear Maria Pena, the payment status for invoice INV-5516 is Pending.",2025-08-21,Maria Pena requested status of INV-5516 for Avionics Display; response sent confirming Pending.,"[{'uuid': '803e7f6d-0f81-4472-9d8c-1b02c479e36a', 'context': 'User requested catalog details for Avionics Display (C102)'}]",6442489677.0,"146, Main Street, City43",,,
739.0,7377.0,Patrick Jackson,daviskathleen@yahoo.com,"Wiggins, Cardenas and Moreno",Finance Officer,True,C104,Landing Gear Tire,Aircraft Parts,Durable tire for landing gear systems,2100.0,TireTech,1.0,INV-3516,V7977,2025-06-28,2025-07-28,2100.0,Overdue,C104,daviskathleen@yahoo.com,support@aerosupply.com,Invoice status inquiry INV-3516,"Hello, could you confirm the status of invoice INV-3516 for Landing Gear Tire?",Invoice Query,"Dear Patrick Jackson, the payment status for invoice INV-3516 is Overdue.",2025-06-29,Patrick Jackson requested status of INV-3516 for Landing Gear Tire; response sent confirming Overdue.,"[{'uuid': '6297f835-17b1-4322-ac36-33451cc8f664', 'context': 'User requested catalog details for Landing Gear Tire (C104)'}]",9390863027.0,"203, Main Street, City18",,,
740.0,4999.0,Casey Bates,thomas57@gmail.com,James-Young,Procurement Manager,True,C105,Flight Control Computer,Electronics,Onboard flight control system computer,15200.99,ControlSys Inc,12.0,INV-1020,V7376,2025-09-03,2025-10-03,182411.88,Paid,C105,thomas57@gmail.com,support@aerosupply.com,Invoice status inquiry INV-1020,"Hello, could you confirm the status of invoice INV-1020 for Flight Control Computer?",Invoice Query,"Dear Casey Bates, the payment status for invoice INV-1020 is Paid.",2025-09-04,Casey Bates requested status of INV-1020 for Flight Control Computer; response sent confirming Paid.,"[{'uuid': 'a5cdc4b7-bb2a-49f7-841a-e47c7641a5fb', 'context': 'User requested catalog details for Flight Control Computer (C105)'}]",8881052679.0,"919, Main Street, City33",,,
741.0,5361.0,Amber Hartman,amanda56@gmail.com,Davis Group,Supply Chain Lead,False,C105,Flight Control Computer,Electronics,Onboard flight control system computer,15200.99,ControlSys Inc,19.0,INV-3450,V2524,2025-07-13,2025-08-12,288818.81,Overdue,C105,amanda56@gmail.com,support@aerosupply.com,Invoice status inquiry INV-3450,"Hello, could you confirm the status of invoice INV-3450 for Flight Control Computer?",Invoice Query,"Dear Amber Hartman, the payment status for invoice INV-3450 is Overdue.",2025-07-14,Amber Hartman requested status of INV-3450 for Flight Control Computer; response sent confirming Overdue.,"[{'uuid': '7d0b9567-76ea-4840-a9c1-62d06d196f45', 'context': 'User requested catalog details for Flight Control Computer (C105)'}]",7258634045.0,"288, Main Street, City21",,,
742.0,9347.0,Richard Kelly,morganleah@yahoo.com,Thomas Inc,Finance Officer,True,C103,Jet Fuel Pump,Engine Parts,Fuel pump for jet engines,8750.25,JetSupply Ltd,27.0,INV-9931,V9922,2025-07-11,2025-08-10,236256.75,Paid,C103,morganleah@yahoo.com,support@aerosupply.com,Invoice status inquiry INV-9931,"Hello, could you confirm the status of invoice INV-9931 for Jet Fuel Pump?",Invoice Query,"Dear Richard Kelly, the payment status for invoice INV-9931 is Paid.",2025-07-12,Richard Kelly requested status of INV-9931 for Jet Fuel Pump; response sent confirming Paid.,"[{'uuid': '9ccc3f62-0339-499f-9b72-acb2224b582d', 'context': 'User requested catalog details for Jet Fuel Pump (C103)'}]",6998385379.0,"338, Main Street, City18",,,
743.0,4647.0,Danielle Johnson,dawnwilson@hotmail.com,"Hansen, Poole and Flores",Engineer,False,C104,Landing Gear Tire,Aircraft Parts,Durable tire for landing gear systems,2100.0,TireTech,11.0,INV-9782,V1180,2025-07-17,2025-08-16,23100.0,Pending,C104,dawnwilson@hotmail.com,support@aerosupply.com,Invoice status inquiry INV-9782,"Hello, could you confirm the status of invoice INV-9782 for Landing Gear Tire?",Invoice Query,"Dear Danielle Johnson, the payment status for invoice INV-9782 is Pending.",2025-07-18,Danielle Johnson requested status of INV-9782 for Landing Gear Tire; response sent confirming Pending.,"[{'uuid': 'be6921e1-4270-4aba-84b0-9bb968057ddf', 'context': 'User requested catalog details for Landing Gear Tire (C104)'}]",9727745135.0,"869, Main Street, City46",,,
744.0,6830.0,Pamela Martinez,harrisstephanie@orr-holt.com,Miller LLC,Supply Chain Lead,False,C105,Flight Control Computer,Electronics,Onboard flight control system computer,15200.99,ControlSys Inc,44.0,INV-3812,V9699,2025-09-05,2025-10-05,668843.56,Pending,C105,harrisstephanie@orr-holt.com,support@aerosupply.com,Invoice status inquiry INV-3812,"Hello, could you confirm the status of invoice INV-3812 for Flight Control Computer?",Invoice Query,"Dear Pamela Martinez, the payment status for invoice INV-3812 is Pending.",2025-09-06,Pamela Martinez requested status of INV-3812 for Flight Control Computer; response sent confirming Pending.,"[{'uuid': 'e94e03c7-a896-4639-ab70-cb6a4b79729e', 'context': 'User requested catalog details for Flight Control Computer (C105)'}]",7863056400.0,"847, Main Street, City50",,,
745.0,6493.0,Karen Holmes,jennifernorris@yahoo.com,Bautista-Yates,Engineer,True,C103,Jet Fuel Pump,Engine Parts,Fuel pump for jet engines,8750.25,JetSupply Ltd,14.0,INV-6984,V8470,2025-08-26,2025-09-25,122503.5,Pending,C103,jennifernorris@yahoo.com,support@aerosupply.com,Invoice status inquiry INV-6984,"Hello, could you confirm the status of invoice INV-6984 for Jet Fuel Pump?",Invoice Query,"Dear Karen Holmes, the payment status for invoice INV-6984 is Pending.",2025-08-27,Karen Holmes requested status of INV-6984 for Jet Fuel Pump; response sent confirming Pending.,"[{'uuid': 'aaca8386-e860-42e2-bbf3-ae676dec3a05', 'context': 'User requested catalog details for Jet Fuel Pump (C103)'}]",7477054772.0,"681, Main Street, City35",,,
746.0,9100.0,James Hopkins,tammy54@reid-jones.com,Turner Ltd,Engineer,False,C103,Jet Fuel Pump,Engine Parts,Fuel pump for jet engines,8750.25,JetSupply Ltd,5.0,INV-7324,V4341,2025-06-22,2025-07-22,43751.25,Pending,C103,tammy54@reid-jones.com,support@aerosupply.com,Invoice status inquiry INV-7324,"Hello, could you confirm the status of invoice INV-7324 for Jet Fuel Pump?",Invoice Query,"Dear James Hopkins, the payment status for invoice INV-7324 is Pending.",2025-06-23,James Hopkins requested status of INV-7324 for Jet Fuel Pump; response sent confirming Pending.,"[{'uuid': 'ab8eb9e1-b292-48d5-9079-8a698329a0f6', 'context': 'User requested catalog details for Jet Fuel Pump (C103)'}]",8662342398.0,"888, Main Street, City22",,,
747.0,8442.0,Jeffrey Peterson,warrenamanda@yahoo.com,"Arnold, Wilson and Barnes",Procurement Manager,True,C102,Avionics Display,Electronics,Cockpit avionics display screen,5600.5,SkyAvionics,26.0,INV-1648,V1858,2025-07-28,2025-08-27,145613.0,Paid,C102,warrenamanda@yahoo.com,support@aerosupply.com,Invoice status inquiry INV-1648,"Hello, could you confirm the status of invoice INV-1648 for Avionics Display?",Invoice Query,"Dear Jeffrey Peterson, the payment status for invoice INV-1648 is Paid.",2025-07-29,Jeffrey Peterson requested status of INV-1648 for Avionics Display; response sent confirming Paid.,"[{'uuid': '84398c45-7dad-4e1a-8e6e-7d50d86dcd42', 'context': 'User requested catalog details for Avionics Display (C102)'}]",8802710681.0,"365, Main Street, City7",,,
748.0,4688.0,Zachary Evans,elizabethstanton@thomas.info,"Rivas, Rowland and Duncan",Supply Chain Lead,True,C104,Landing Gear Tire,Aircraft Parts,Durable tire for landing gear systems,2100.0,TireTech,11.0,INV-8838,V9549,2025-06-24,2025-07-24,23100.0,Overdue,C104,elizabethstanton@thomas.info,support@aerosupply.com,Invoice status inquiry INV-8838,"Hello, could you confirm the status of invoice INV-8838 for Landing Gear Tire?",Invoice Query,"Dear Zachary Evans, the payment status for invoice INV-8838 is Overdue.",2025-06-25,Zachary Evans requested status of INV-8838 for Landing Gear Tire; response sent confirming Overdue.,"[{'uuid': '58005efc-80b9-46cc-8fe8-89b37f29c781', 'context': 'User requested catalog details for Landing Gear Tire (C104)'}]",8754392707.0,"667, Main Street, City17",,,
749.0,8816.0,Sara Cruz,claytonmiller@hotmail.com,"Yates, Ramsey and Wilson",Supply Chain Lead,True,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,39.0,INV-2207,V3457,2025-08-21,2025-09-20,56579.25,Pending,C101,claytonmiller@hotmail.com,support@aerosupply.com,Invoice status inquiry INV-2207,"Hello, could you confirm the status of invoice INV-2207 for Hydraulic Pump?",Invoice Query,"Dear Sara Cruz, the payment status for invoice INV-2207 is Pending.",2025-08-22,Sara Cruz requested status of INV-2207 for Hydraulic Pump; response sent confirming Pending.,"[{'uuid': 'da97daf9-bbb9-4f27-91bc-74890e87310e', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",9094261180.0,"502, Main Street, City47",,,
750.0,8000.0,Sarah Sexton,ryancalderon@yahoo.com,Sellers Inc,Engineer,False,C102,Avionics Display,Electronics,Cockpit avionics display screen,5600.5,SkyAvionics,32.0,INV-2161,V8853,2025-09-10,2025-10-10,179216.0,Pending,C102,ryancalderon@yahoo.com,support@aerosupply.com,Invoice status inquiry INV-2161,"Hello, could you confirm the status of invoice INV-2161 for Avionics Display?",Invoice Query,"Dear Sarah Sexton, the payment status for invoice INV-2161 is Pending.",2025-09-11,Sarah Sexton requested status of INV-2161 for Avionics Display; response sent confirming Pending.,"[{'uuid': 'e7ba0baf-d90f-4950-8615-825a78e290bb', 'context': 'User requested catalog details for Avionics Display (C102)'}]",9873286578.0,"890, Main Street, City22",,,
751.0,8913.0,Dominique Phillips,fernandezselena@gmail.com,Alvarez-Anderson,Finance Officer,True,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,15.0,INV-5482,V6629,2025-06-26,2025-07-26,21761.25,Overdue,C101,fernandezselena@gmail.com,support@aerosupply.com,Invoice status inquiry INV-5482,"Hello, could you confirm the status of invoice INV-5482 for Hydraulic Pump?",Invoice Query,"Dear Dominique Phillips, the payment status for invoice INV-5482 is Overdue.",2025-06-27,Dominique Phillips requested status of INV-5482 for Hydraulic Pump; response sent confirming Overdue.,"[{'uuid': '5aad86ef-6fd5-4f67-bb17-92d0c75ce67d', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",6394590359.0,"883, Main Street, City48",,,
752.0,2090.0,Vincent Holmes,elizabethsaunders@hotmail.com,David LLC,Procurement Manager,True,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,36.0,INV-1233,V1666,2025-08-11,2025-09-10,52227.0,Pending,C101,elizabethsaunders@hotmail.com,support@aerosupply.com,Invoice status inquiry INV-1233,"Hello, could you confirm the status of invoice INV-1233 for Hydraulic Pump?",Invoice Query,"Dear Vincent Holmes, the payment status for invoice INV-1233 is Pending.",2025-08-12,Vincent Holmes requested status of INV-1233 for Hydraulic Pump; response sent confirming Pending.,"[{'uuid': 'ea808255-ea58-4182-9004-5ea2bb23b13a', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",9745233987.0,"809, Main Street, City31",,,
753.0,5337.0,Teresa Banks,velasquezkatie@norman.com,"Jackson, Booth and Brennan",Procurement Manager,False,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,42.0,INV-2151,V6823,2025-06-30,2025-07-30,60931.5,Overdue,C101,velasquezkatie@norman.com,support@aerosupply.com,Invoice status inquiry INV-2151,"Hello, could you confirm the status of invoice INV-2151 for Hydraulic Pump?",Invoice Query,"Dear Teresa Banks, the payment status for invoice INV-2151 is Overdue.",2025-07-01,Teresa Banks requested status of INV-2151 for Hydraulic Pump; response sent confirming Overdue.,"[{'uuid': '20f567e3-27b2-4dac-8263-8e9ff44f4a73', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",8097344536.0,"675, Main Street, City14",,,
754.0,5906.0,Vanessa Mullen,aprilrosario@jordan-green.net,Brooks-Owen,Engineer,True,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,48.0,INV-4037,V3929,2025-08-25,2025-09-24,69636.0,Paid,C101,aprilrosario@jordan-green.net,support@aerosupply.com,Invoice status inquiry INV-4037,"Hello, could you confirm the status of invoice INV-4037 for Hydraulic Pump?",Invoice Query,"Dear Vanessa Mullen, the payment status for invoice INV-4037 is Paid.",2025-08-26,Vanessa Mullen requested status of INV-4037 for Hydraulic Pump; response sent confirming Paid.,"[{'uuid': 'a4e6511d-433c-49e1-b3aa-9b1822ab5d69', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",8290636727.0,"516, Main Street, City27",,,
755.0,1946.0,Jasmine Alexander,robinsonmatthew@yahoo.com,Black LLC,Engineer,False,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,27.0,INV-3407,V3847,2025-07-15,2025-08-14,39170.25,Overdue,C101,robinsonmatthew@yahoo.com,support@aerosupply.com,Invoice status inquiry INV-3407,"Hello, could you confirm the status of invoice INV-3407 for Hydraulic Pump?",Invoice Query,"Dear Jasmine Alexander, the payment status for invoice INV-3407 is Overdue.",2025-07-16,Jasmine Alexander requested status of INV-3407 for Hydraulic Pump; response sent confirming Overdue.,"[{'uuid': '1677601c-f974-4bb3-9ea2-581b2256578e', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",9677731575.0,"676, Main Street, City21",,,
756.0,7735.0,David Reyes,tmaxwell@hotmail.com,Meza and Sons,Finance Officer,False,C103,Jet Fuel Pump,Engine Parts,Fuel pump for jet engines,8750.25,JetSupply Ltd,23.0,INV-1710,V2204,2025-07-27,2025-08-26,201255.75,Pending,C103,tmaxwell@hotmail.com,support@aerosupply.com,Invoice status inquiry INV-1710,"Hello, could you confirm the status of invoice INV-1710 for Jet Fuel Pump?",Invoice Query,"Dear David Reyes, the payment status for invoice INV-1710 is Pending.",2025-07-28,David Reyes requested status of INV-1710 for Jet Fuel Pump; response sent confirming Pending.,"[{'uuid': '31bf089f-4b79-4add-a8e3-7a14b1410f63', 'context': 'User requested catalog details for Jet Fuel Pump (C103)'}]",9393833868.0,"588, Main Street, City43",,,
757.0,8346.0,Sarah Foster,david27@green-robertson.org,"Gomez, Green and Harrell",Procurement Manager,True,C104,Landing Gear Tire,Aircraft Parts,Durable tire for landing gear systems,2100.0,TireTech,17.0,INV-1641,V3122,2025-07-07,2025-08-06,35700.0,Paid,C104,david27@green-robertson.org,support@aerosupply.com,Invoice status inquiry INV-1641,"Hello, could you confirm the status of invoice INV-1641 for Landing Gear Tire?",Invoice Query,"Dear Sarah Foster, the payment status for invoice INV-1641 is Paid.",2025-07-08,Sarah Foster requested status of INV-1641 for Landing Gear Tire; response sent confirming Paid.,"[{'uuid': 'f30e8392-3a48-4eeb-9b75-ee32a9dd3954', 'context': 'User requested catalog details for Landing Gear Tire (C104)'}]",6934905170.0,"666, Main Street, City41",,,
758.0,6099.0,Stacy Gibson,kimberly97@taylor.com,Trevino Group,Finance Officer,False,C104,Landing Gear Tire,Aircraft Parts,Durable tire for landing gear systems,2100.0,TireTech,29.0,INV-1627,V2505,2025-08-18,2025-09-17,60900.0,Pending,C104,kimberly97@taylor.com,support@aerosupply.com,Invoice status inquiry INV-1627,"Hello, could you confirm the status of invoice INV-1627 for Landing Gear Tire?",Invoice Query,"Dear Stacy Gibson, the payment status for invoice INV-1627 is Pending.",2025-08-19,Stacy Gibson requested status of INV-1627 for Landing Gear Tire; response sent confirming Pending.,"[{'uuid': '9d28f725-904e-4bb4-939d-b1197a2b5b24', 'context': 'User requested catalog details for Landing Gear Tire (C104)'}]",6792649401.0,"345, Main Street, City30",,,
759.0,7304.0,Amanda Hoover,danielleanderson@hotmail.com,Walters and Sons,Finance Officer,True,C102,Avionics Display,Electronics,Cockpit avionics display screen,5600.5,SkyAvionics,20.0,INV-7162,V3956,2025-08-08,2025-09-07,112010.0,Paid,C102,danielleanderson@hotmail.com,support@aerosupply.com,Invoice status inquiry INV-7162,"Hello, could you confirm the status of invoice INV-7162 for Avionics Display?",Invoice Query,"Dear Amanda Hoover, the payment status for invoice INV-7162 is Paid.",2025-08-09,Amanda Hoover requested status of INV-7162 for Avionics Display; response sent confirming Paid.,"[{'uuid': 'cc3bf282-8f84-4dce-9c86-8a18462605d2', 'context': 'User requested catalog details for Avionics Display (C102)'}]",7120080595.0,"367, Main Street, City15",,,
760.0,8056.0,Traci Rocha,castanedajulie@hotmail.com,Peterson and Sons,Supply Chain Lead,True,C105,Flight Control Computer,Electronics,Onboard flight control system computer,15200.99,ControlSys Inc,46.0,INV-9794,V2085,2025-07-19,2025-08-18,699245.54,Overdue,C105,castanedajulie@hotmail.com,support@aerosupply.com,Invoice status inquiry INV-9794,"Hello, could you confirm the status of invoice INV-9794 for Flight Control Computer?",Invoice Query,"Dear Traci Rocha, the payment status for invoice INV-9794 is Overdue.",2025-07-20,Traci Rocha requested status of INV-9794 for Flight Control Computer; response sent confirming Overdue.,"[{'uuid': '83a91c45-9ada-4f22-b578-34ed9df0907b', 'context': 'User requested catalog details for Flight Control Computer (C105)'}]",9241899560.0,"353, Main Street, City40",,,
761.0,9463.0,Tracy Mullins,mark89@johnson-lee.com,Johnson Group,Finance Officer,False,C103,Jet Fuel Pump,Engine Parts,Fuel pump for jet engines,8750.25,JetSupply Ltd,43.0,INV-5152,V2891,2025-07-31,2025-08-30,376260.75,Pending,C103,mark89@johnson-lee.com,support@aerosupply.com,Invoice status inquiry INV-5152,"Hello, could you confirm the status of invoice INV-5152 for Jet Fuel Pump?",Invoice Query,"Dear Tracy Mullins, the payment status for invoice INV-5152 is Pending.",2025-08-01,Tracy Mullins requested status of INV-5152 for Jet Fuel Pump; response sent confirming Pending.,"[{'uuid': 'b880aae2-3239-447f-a3d6-51f12bb905aa', 'context': 'User requested catalog details for Jet Fuel Pump (C103)'}]",6867435754.0,"364, Main Street, City18",,,
762.0,2407.0,Brittany Sanchez,zthompson@gmail.com,"Warren, Howell and Richardson",Finance Officer,True,C104,Landing Gear Tire,Aircraft Parts,Durable tire for landing gear systems,2100.0,TireTech,21.0,INV-9693,V1963,2025-08-02,2025-09-01,44100.0,Overdue,C104,zthompson@gmail.com,support@aerosupply.com,Invoice status inquiry INV-9693,"Hello, could you confirm the status of invoice INV-9693 for Landing Gear Tire?",Invoice Query,"Dear Brittany Sanchez, the payment status for invoice INV-9693 is Overdue.",2025-08-03,Brittany Sanchez requested status of INV-9693 for Landing Gear Tire; response sent confirming Overdue.,"[{'uuid': 'dc206bee-3eff-483c-a2a5-d0fbf364e0c3', 'context': 'User requested catalog details for Landing Gear Tire (C104)'}]",8502083601.0,"446, Main Street, City8",,,
763.0,9640.0,Veronica Atkinson,danielanderson@velez.com,"Miller, Smith and Herrera",Finance Officer,False,C104,Landing Gear Tire,Aircraft Parts,Durable tire for landing gear systems,2100.0,TireTech,37.0,INV-4761,V1991,2025-09-04,2025-10-04,77700.0,Overdue,C104,danielanderson@velez.com,support@aerosupply.com,Invoice status inquiry INV-4761,"Hello, could you confirm the status of invoice INV-4761 for Landing Gear Tire?",Invoice Query,"Dear Veronica Atkinson, the payment status for invoice INV-4761 is Overdue.",2025-09-05,Veronica Atkinson requested status of INV-4761 for Landing Gear Tire; response sent confirming Overdue.,"[{'uuid': '6000b153-1f4e-4eb6-bc4a-c0057c660ed3', 'context': 'User requested catalog details for Landing Gear Tire (C104)'}]",8536927180.0,"908, Main Street, City18",,,
764.0,9267.0,Jennifer Hebert,abrooks@yahoo.com,Stevenson Ltd,Supply Chain Lead,True,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,16.0,INV-4273,V4841,2025-08-26,2025-09-25,23212.0,Pending,C101,abrooks@yahoo.com,support@aerosupply.com,Invoice status inquiry INV-4273,"Hello, could you confirm the status of invoice INV-4273 for Hydraulic Pump?",Invoice Query,"Dear Jennifer Hebert, the payment status for invoice INV-4273 is Pending.",2025-08-27,Jennifer Hebert requested status of INV-4273 for Hydraulic Pump; response sent confirming Pending.,"[{'uuid': 'e362db8b-1190-4ed2-9c04-c7af2ba252b9', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",8920546359.0,"441, Main Street, City49",,,
765.0,8843.0,Michelle Barr,jle@hotmail.com,Mcdonald-Obrien,Procurement Manager,False,C102,Avionics Display,Electronics,Cockpit avionics display screen,5600.5,SkyAvionics,20.0,INV-8066,V4224,2025-07-04,2025-08-03,112010.0,Overdue,C102,jle@hotmail.com,support@aerosupply.com,Invoice status inquiry INV-8066,"Hello, could you confirm the status of invoice INV-8066 for Avionics Display?",Invoice Query,"Dear Michelle Barr, the payment status for invoice INV-8066 is Overdue.",2025-07-05,Michelle Barr requested status of INV-8066 for Avionics Display; response sent confirming Overdue.,"[{'uuid': '3c06b79c-8d80-425d-9e8f-1d0ff7499fc9', 'context': 'User requested catalog details for Avionics Display (C102)'}]",7748558361.0,"724, Main Street, City13",,,
766.0,1066.0,Melanie Lee,smithloretta@hotmail.com,Young-Jackson,Finance Officer,True,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,4.0,INV-8156,V9747,2025-08-17,2025-09-16,5803.0,Paid,C101,smithloretta@hotmail.com,support@aerosupply.com,Invoice status inquiry INV-8156,"Hello, could you confirm the status of invoice INV-8156 for Hydraulic Pump?",Invoice Query,"Dear Melanie Lee, the payment status for invoice INV-8156 is Paid.",2025-08-18,Melanie Lee requested status of INV-8156 for Hydraulic Pump; response sent confirming Paid.,"[{'uuid': 'd0d8c2c1-33ff-4051-99c7-4e289961c363', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",7869140356.0,"485, Main Street, City44",,,
767.0,9453.0,Shane Smith,raymondsalinas@wallace.com,"Johnson, West and Gomez",Engineer,False,C102,Avionics Display,Electronics,Cockpit avionics display screen,5600.5,SkyAvionics,5.0,INV-6064,V6453,2025-07-16,2025-08-15,28002.5,Paid,C102,raymondsalinas@wallace.com,support@aerosupply.com,Invoice status inquiry INV-6064,"Hello, could you confirm the status of invoice INV-6064 for Avionics Display?",Invoice Query,"Dear Shane Smith, the payment status for invoice INV-6064 is Paid.",2025-07-17,Shane Smith requested status of INV-6064 for Avionics Display; response sent confirming Paid.,"[{'uuid': '9755cff3-9c9e-471b-b079-7eb0daddd015', 'context': 'User requested catalog details for Avionics Display (C102)'}]",6913069819.0,"607, Main Street, City10",,,
768.0,1335.0,Destiny Moore,jacob63@hotmail.com,Shepherd-Delacruz,Procurement Manager,False,C104,Landing Gear Tire,Aircraft Parts,Durable tire for landing gear systems,2100.0,TireTech,7.0,INV-1802,V6382,2025-08-08,2025-09-07,14700.0,Paid,C104,jacob63@hotmail.com,support@aerosupply.com,Invoice status inquiry INV-1802,"Hello, could you confirm the status of invoice INV-1802 for Landing Gear Tire?",Invoice Query,"Dear Destiny Moore, the payment status for invoice INV-1802 is Paid.",2025-08-09,Destiny Moore requested status of INV-1802 for Landing Gear Tire; response sent confirming Paid.,"[{'uuid': '00691b98-4094-425d-a94f-779fb460f9a7', 'context': 'User requested catalog details for Landing Gear Tire (C104)'}]",7815315466.0,"245, Main Street, City46",,,
769.0,3954.0,Karen Bush,hmoore@hotmail.com,Ballard-Cantu,Finance Officer,True,C103,Jet Fuel Pump,Engine Parts,Fuel pump for jet engines,8750.25,JetSupply Ltd,2.0,INV-1869,V4451,2025-06-29,2025-07-29,17500.5,Overdue,C103,hmoore@hotmail.com,support@aerosupply.com,Invoice status inquiry INV-1869,"Hello, could you confirm the status of invoice INV-1869 for Jet Fuel Pump?",Invoice Query,"Dear Karen Bush, the payment status for invoice INV-1869 is Overdue.",2025-06-30,Karen Bush requested status of INV-1869 for Jet Fuel Pump; response sent confirming Overdue.,"[{'uuid': '2cba02d0-f658-4266-b3e0-2d949bdeee75', 'context': 'User requested catalog details for Jet Fuel Pump (C103)'}]",9912768036.0,"499, Main Street, City37",,,
770.0,5038.0,Kimberly Summers,timothychapman@hotmail.com,Church PLC,Procurement Manager,False,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,15.0,INV-5440,V9825,2025-06-22,2025-07-22,21761.25,Pending,C101,timothychapman@hotmail.com,support@aerosupply.com,Invoice status inquiry INV-5440,"Hello, could you confirm the status of invoice INV-5440 for Hydraulic Pump?",Invoice Query,"Dear Kimberly Summers, the payment status for invoice INV-5440 is Pending.",2025-06-23,Kimberly Summers requested status of INV-5440 for Hydraulic Pump; response sent confirming Pending.,"[{'uuid': '22d9d42e-d76c-4acc-a128-a1fc7f4a25f5', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",8951793025.0,"843, Main Street, City29",,,
771.0,9592.0,Diane Mcintyre,smitheric@hernandez-nelson.info,"Salazar, Pena and Bass",Finance Officer,False,C101,Hydraulic Pump,Aircraft Parts,Hydraulic pump for A320 landing gear,1450.75,AirParts Co,37.0,INV-1213,V6308,2025-07-17,2025-08-16,53677.75,Overdue,C101,smitheric@hernandez-nelson.info,support@aerosupply.com,Invoice status inquiry INV-1213,"Hello, could you confirm the status of invoice INV-1213 for Hydraulic Pump?",Invoice Query,"Dear Diane Mcintyre, the payment status for invoice INV-1213 is Overdue.",2025-07-18,Diane Mcintyre requested status of INV-1213 for Hydraulic Pump; response sent confirming Overdue.,"[{'uuid': '32823e4c-acb6-4491-8d87-317487594c8e', 'context': 'User requested catalog details for Hydraulic Pump (C101)'}]",6096179553.0,"376, Main Street, City18",,,
772.0,2169.0,Dawn Montes,gonzaleslinda@gmail.com,Hall-Johnson,Finance Officer,True,C105,Flight Control Computer,Electronics,Onboard flight control system computer,15200.99,ControlSys Inc,1.0,INV-4777,V2897,2025-07-20,2025-08-19,15200.99,Overdue,C105,gonzaleslinda@gmail.com,support@aerosupply.com,Invoice status inquiry INV-4777,"Hello, could you confirm the status of invoice INV-4777 for Flight Control Computer?",Invoice Query,"Dear Dawn Montes, the payment status for invoice INV-4777 is Overdue.",2025-07-21,Dawn Montes requested status of INV-4777 for Flight Control Computer; response sent confirming Overdue.,"[{'uuid': '37692886-08bc-4b34-a125-82f18bfe6c79', 'context': 'User requested catalog details for Flight Control Computer (C105)'}]",6443122092.0,"335, Main Street, City44",,,
